,isIP,is@,isRedirect,haveDash,SubDomain,LongURL,TinyURL,Label
56167,0,0,0,1,0,1,0,1
56168,0,0,0,0,0,0,0,0
56169,0,0,0,0,0,0,0,0
56170,0,0,0,1,1,1,0,1
56171,0,0,0,0,0,1,0,1
56172,0,0,0,0,1,0,0,0
56173,0,0,0,0,0,0,0,1
56174,0,0,0,0,1,0,0,0
56175,0,0,0,0,0,0,0,1
56176,0,0,0,0,0,0,0,0
56177,0,0,0,0,1,0,1,0
56178,0,0,0,1,1,1,0,1
56179,0,0,0,1,0,1,1,0
56180,0,0,0,0,0,1,0,1
56181,0,0,0,0,0,0,0,0
56182,0,0,0,0,1,0,0,0
56183,0,0,0,0,0,0,1,1
56184,0,0,0,0,0,0,1,0
56185,0,0,0,0,0,0,0,0
56186,0,0,0,1,1,1,0,1
56187,0,0,0,0,1,0,0,0
56188,0,0,0,0,1,0,0,0
56189,0,0,0,0,1,1,0,1
56190,0,0,0,0,1,0,0,1
56191,0,0,0,0,1,0,0,0
56192,0,0,0,0,1,0,0,0
56193,0,0,0,0,1,1,0,0
56194,0,0,0,0,1,0,1,0
56195,0,0,0,0,0,0,1,0
56196,0,0,0,1,1,1,0,1
56197,0,0,0,0,0,0,0,0
56198,0,0,0,1,1,1,0,1
56199,0,0,0,0,0,0,0,0
56200,0,0,0,0,0,0,0,0
56201,0,0,0,0,1,0,0,0
56202,0,0,0,0,0,1,0,0
56203,0,0,0,0,1,0,0,1
56204,0,0,0,0,1,0,1,0
56205,0,0,0,0,0,0,0,0
56206,0,0,0,1,1,1,0,1
56207,0,0,0,1,1,1,0,1
56208,0,0,0,0,1,1,0,0
56209,0,0,0,0,1,0,0,1
56210,0,0,0,0,0,0,0,0
56211,0,0,0,0,0,0,0,0
56212,0,0,0,0,0,1,0,1
56213,0,0,0,0,1,1,0,1
56214,0,0,0,0,1,1,0,1
56215,0,0,0,0,0,0,0,0
56216,0,0,0,1,0,0,0,1
56217,0,0,0,0,1,1,0,1
56218,0,0,0,0,1,0,0,0
56219,0,0,0,0,1,0,0,1
56220,0,0,0,0,0,0,0,0
56221,0,0,0,0,1,0,0,0
56222,0,0,0,0,0,1,0,0
56223,0,0,0,0,1,0,0,1
56224,0,0,0,1,1,1,0,1
56225,0,0,0,0,1,0,0,0
56226,0,0,0,0,1,1,0,1
56227,0,0,0,0,0,1,0,0
56228,0,0,0,0,0,1,0,1
56229,0,0,0,0,0,1,0,0
56230,0,0,0,0,0,0,0,1
56231,0,0,0,1,1,1,0,1
56232,0,0,0,0,0,0,0,1
56233,0,0,0,0,0,0,0,0
56234,0,0,0,0,1,0,0,0
56235,0,0,0,0,0,0,1,0
56236,0,0,0,0,1,0,0,1
56237,0,0,0,0,1,0,0,0
56238,0,0,0,0,1,1,0,1
56239,0,0,0,0,1,0,0,1
56240,0,0,0,0,0,0,0,1
56241,0,0,0,0,0,0,0,0
56242,0,0,0,0,1,0,0,0
56243,0,0,0,1,1,0,0,0
56244,0,0,0,0,0,0,0,0
56245,0,0,0,0,1,0,0,0
56246,0,0,0,1,1,1,1,1
56247,0,0,0,0,0,0,0,0
56248,0,0,0,0,1,0,0,0
56249,0,0,0,0,0,0,0,0
56250,0,0,0,0,0,1,1,0
56251,0,0,0,0,1,0,1,0
56252,0,0,0,0,0,1,0,1
56253,0,0,0,0,0,0,0,0
56254,0,0,0,0,0,0,0,0
56255,0,0,0,0,1,0,1,1
56256,0,0,0,0,1,0,0,0
56257,0,0,0,0,1,0,0,0
56258,0,0,0,0,0,1,0,0
56259,0,0,0,0,1,0,0,0
56260,0,0,0,0,1,0,0,0
56261,0,0,0,0,0,0,0,0
56262,0,0,0,0,1,1,0,1
56263,0,0,0,0,1,0,0,0
56264,0,0,0,0,1,0,0,1
56265,0,0,0,0,0,1,0,1
56266,0,0,1,0,0,1,0,1
56267,0,0,0,0,1,0,0,0
56268,0,0,0,0,0,0,0,0
56269,0,0,0,0,1,1,0,1
56270,0,0,0,0,1,0,0,1
56271,0,0,0,0,1,0,0,0
56272,0,0,0,0,1,1,0,0
56273,0,0,0,1,1,1,0,1
56274,0,0,0,0,1,0,0,0
56275,0,0,0,0,1,1,0,1
56276,0,0,0,1,1,1,0,1
56277,0,0,0,0,0,1,0,1
56278,0,0,0,0,0,0,0,1
56279,0,0,0,1,1,1,0,1
56280,0,0,0,1,1,1,0,1
56281,0,0,0,0,0,1,0,1
56282,0,0,0,1,1,1,0,1
56283,0,0,0,0,0,0,0,0
56284,0,0,0,0,1,0,1,0
56285,0,0,0,1,1,1,0,1
56286,0,0,0,0,1,0,0,0
56287,0,0,0,0,0,0,0,0
56288,0,0,0,0,0,0,0,1
56289,0,0,0,1,0,0,0,1
56290,0,0,0,0,1,0,0,1
56291,0,0,0,0,1,0,0,0
56292,0,0,0,0,1,1,0,0
56293,0,0,0,0,0,0,0,1
56294,0,0,0,0,1,0,0,0
56295,0,0,0,0,1,0,0,0
56296,0,0,0,0,1,0,0,1
56297,0,0,0,0,0,1,0,1
56298,0,0,0,0,0,0,0,0
56299,0,0,0,0,1,1,0,1
56300,0,0,0,0,0,0,0,0
56301,0,0,0,0,0,1,0,1
56302,0,0,0,0,1,0,0,0
56303,0,0,0,0,0,1,0,0
56304,0,0,0,0,0,1,0,1
56305,0,0,0,1,1,1,1,1
56306,0,0,0,1,1,1,0,1
56307,0,0,0,0,1,1,0,1
56308,0,0,0,0,0,0,0,1
56309,0,0,0,0,1,0,0,1
56310,0,0,0,0,1,1,0,0
56311,0,0,0,0,0,0,0,1
56312,0,0,0,0,0,1,1,1
56313,0,0,0,0,0,0,0,0
56314,0,0,0,1,1,1,0,1
56315,0,0,0,0,1,1,0,1
56316,0,0,0,0,0,0,0,1
56317,0,0,0,0,1,1,0,1
56318,0,0,0,0,1,1,0,1
56319,0,0,0,0,1,0,1,0
56320,0,0,0,0,1,0,0,1
56321,0,0,0,0,1,1,0,1
56322,0,0,0,0,0,0,0,0
56323,0,0,0,0,1,0,0,0
56324,0,0,0,0,0,0,0,0
56325,0,0,0,0,0,0,0,0
56326,0,0,0,0,1,0,0,0
56327,0,0,0,0,1,0,0,0
56328,0,0,0,1,1,0,0,0
56329,0,0,0,0,1,0,0,0
56330,0,0,0,1,1,1,0,1
56331,0,0,0,0,0,0,0,0
56332,0,0,0,0,0,0,0,1
56333,0,0,0,0,0,0,0,1
56334,0,0,0,0,0,1,0,0
56335,0,0,0,0,1,1,0,1
56336,0,0,0,0,0,1,0,0
56337,0,0,0,0,1,1,0,1
56338,0,0,0,0,0,0,0,0
56339,0,0,0,0,1,0,0,0
56340,0,0,0,0,0,0,0,0
56341,0,0,0,0,1,0,0,1
56342,0,0,0,0,1,0,0,1
56343,0,0,0,0,1,0,0,0
56344,0,0,0,1,1,1,0,1
56345,0,0,0,0,0,0,0,1
56346,0,0,0,0,0,0,0,1
56347,0,0,0,0,0,1,0,1
56348,0,0,0,0,1,0,0,1
56349,0,0,0,0,1,1,0,1
56350,0,0,0,0,1,0,0,1
56351,0,0,0,0,1,0,0,0
56352,0,0,0,0,1,0,0,0
56353,0,0,0,0,0,1,0,0
56354,0,0,0,0,0,0,0,0
56355,0,0,0,0,0,0,0,0
56356,0,0,0,0,1,0,0,0
56357,0,0,0,0,1,0,0,0
56358,0,0,0,0,0,0,0,0
56359,0,0,0,0,0,1,1,0
56360,0,0,0,0,0,0,0,0
56361,0,0,0,0,0,0,0,1
56362,0,0,0,1,1,1,0,1
56363,0,0,0,0,1,0,0,1
56364,0,0,0,0,1,0,0,0
56365,0,0,0,0,1,0,0,0
56366,0,0,0,0,1,1,0,1
56367,0,0,0,0,1,1,0,1
56368,0,0,0,0,1,0,0,0
56369,0,0,0,0,1,1,0,0
56370,0,0,0,1,0,0,0,0
56371,0,0,0,1,1,1,0,1
56372,0,0,0,0,0,0,0,0
56373,0,0,0,1,1,1,0,1
56374,0,0,0,0,0,1,0,0
56375,0,0,0,0,0,0,0,0
56376,0,0,0,0,1,0,0,0
56377,0,0,0,0,1,0,0,0
56378,0,0,0,0,0,1,0,0
56379,0,0,0,0,0,0,0,0
56380,0,0,0,0,0,0,0,0
56381,0,0,0,0,1,1,0,1
56382,0,0,0,0,0,0,0,0
56383,0,0,0,0,1,1,0,1
56384,0,0,0,0,1,0,0,1
56385,0,0,0,0,1,1,0,1
56386,0,0,0,0,0,0,0,0
56387,0,0,0,0,1,0,0,1
56388,0,0,0,0,0,0,0,0
56389,0,0,0,0,1,0,0,0
56390,0,0,0,0,1,0,0,0
56391,0,0,0,1,1,1,1,1
56392,0,0,0,0,0,0,0,0
56393,0,0,0,0,0,0,0,0
56394,0,0,0,0,0,0,0,1
56395,0,0,0,0,1,1,0,1
56396,0,0,0,0,1,0,0,1
56397,0,0,0,1,0,0,0,1
56398,0,0,0,0,1,0,0,0
56399,0,0,0,0,0,0,0,0
56400,0,0,0,0,0,0,0,1
56401,0,0,0,0,0,0,0,0
56402,0,0,0,0,0,0,0,1
56403,0,0,0,1,0,1,0,0
56404,0,0,0,0,0,1,0,1
56405,0,0,0,1,1,1,0,1
56406,0,0,0,0,1,1,0,1
56407,0,0,0,0,1,0,0,0
56408,0,0,0,0,0,0,0,0
56409,0,0,0,0,1,0,0,0
56410,0,0,0,0,1,1,0,1
56411,0,0,0,0,1,0,0,0
56412,0,0,0,0,0,0,0,0
56413,0,0,0,0,1,0,0,0
56414,0,0,0,0,0,0,0,0
56415,0,0,0,0,1,0,0,1
56416,0,0,0,0,0,0,0,0
56417,0,0,0,0,1,1,0,1
56418,0,0,0,0,0,0,0,0
56419,0,0,0,0,0,0,0,0
56420,0,0,0,0,1,0,0,0
56421,0,0,0,0,0,1,0,1
56422,0,0,0,0,1,1,0,0
56423,0,0,0,0,1,1,0,1
56424,0,0,0,1,1,1,0,1
56425,0,0,0,0,0,0,0,0
56426,0,0,0,0,1,0,0,0
56427,0,0,0,0,0,1,1,1
56428,0,0,0,0,0,0,0,1
56429,0,0,0,0,0,1,0,1
56430,0,0,0,0,1,0,0,0
56431,0,0,0,0,0,0,0,0
56432,0,0,0,0,0,0,0,1
56433,0,0,0,1,1,0,0,0
56434,0,0,0,1,1,1,0,1
56435,0,0,0,0,1,0,0,0
56436,0,0,0,0,0,0,0,0
56437,0,0,0,0,0,1,0,1
56438,0,0,0,0,1,1,0,1
56439,0,0,0,1,1,1,0,1
56440,0,0,0,0,0,0,0,0
56441,0,0,0,0,0,0,0,0
56442,0,0,0,0,0,0,0,0
56443,0,0,0,1,1,0,0,0
56444,0,0,0,0,1,0,0,0
56445,0,0,0,0,0,0,0,1
56446,0,0,0,0,1,0,0,0
56447,0,0,0,0,1,1,0,0
56448,0,0,0,1,1,1,0,1
56449,0,0,0,1,0,1,0,0
56450,0,0,0,0,0,0,0,0
56451,0,0,0,0,0,0,0,0
56452,0,0,0,1,0,0,0,1
56453,0,0,0,0,1,1,0,0
56454,0,0,0,0,0,0,0,0
56455,0,0,0,0,0,0,0,1
56456,0,0,0,0,0,0,0,0
56457,0,0,0,1,1,0,0,1
56458,0,0,0,0,0,0,0,0
56459,0,0,0,0,0,0,0,0
56460,0,0,0,0,1,0,1,0
56461,0,0,0,0,0,0,0,0
56462,0,0,0,0,1,1,0,1
56463,0,0,0,0,1,0,1,1
56464,0,0,0,0,0,0,1,0
56465,0,0,0,0,1,0,0,0
56466,0,0,0,0,1,1,1,1
56467,0,0,0,0,1,0,1,1
56468,0,0,0,1,1,0,0,0
56469,0,0,0,0,0,0,1,0
56470,0,0,0,0,0,1,0,0
56471,0,0,0,0,0,0,0,1
56472,0,0,0,0,0,0,0,1
56473,0,0,0,0,0,1,0,1
56474,0,0,0,1,0,0,0,1
56475,0,0,0,0,0,0,0,0
56476,0,0,0,0,0,0,0,0
56477,0,0,0,0,0,0,0,0
56478,0,0,0,0,1,1,0,1
56479,0,0,0,0,1,0,0,0
56480,0,0,0,0,0,1,0,1
56481,0,0,0,0,1,1,0,1
56482,0,0,0,0,0,1,0,1
56483,0,0,0,0,1,0,0,0
56484,0,0,0,0,0,0,0,0
56485,0,0,0,0,0,0,0,0
56486,0,0,0,0,1,0,0,1
56487,0,0,0,0,0,0,0,0
56488,0,0,0,1,1,1,0,1
56489,0,0,0,0,0,0,0,0
56490,0,0,0,0,1,1,0,1
56491,0,0,0,0,0,1,0,0
56492,0,0,0,0,1,0,0,0
56493,0,0,0,0,0,1,0,1
56494,0,0,1,0,0,1,0,1
56495,0,0,0,0,1,0,1,1
56496,0,0,0,0,1,1,0,1
56497,0,0,0,0,0,0,0,0
56498,0,0,0,0,0,1,0,1
56499,0,0,0,0,0,0,0,0
56500,0,0,0,0,1,0,0,0
56501,0,0,0,0,1,1,0,1
56502,0,0,0,0,1,1,0,1
56503,0,0,0,0,1,1,0,0
56504,0,0,0,0,1,0,1,1
56505,0,0,0,0,0,0,0,0
56506,0,0,0,0,0,0,0,1
56507,0,0,0,0,1,1,0,1
56508,0,0,0,0,1,0,0,1
56509,0,0,0,1,1,1,0,1
56510,0,0,0,0,1,0,0,0
56511,0,0,0,1,0,0,0,0
56512,0,0,0,0,0,0,0,0
56513,0,0,0,1,1,1,1,1
56514,0,0,0,1,1,1,0,1
56515,0,0,0,0,1,1,0,1
56516,0,0,0,0,1,1,0,1
56517,0,0,0,0,1,0,0,0
56518,0,0,0,0,1,0,0,0
56519,0,0,0,0,0,1,0,1
56520,0,0,0,0,0,0,0,1
56521,0,0,0,0,1,1,0,1
56522,0,0,0,0,0,0,0,0
56523,0,0,0,1,1,1,0,1
56524,0,0,0,0,1,0,0,1
56525,0,0,0,1,0,1,0,0
56526,0,0,0,0,0,0,0,1
56527,0,0,0,0,0,1,0,0
56528,0,0,0,0,0,0,0,0
56529,0,0,0,0,1,0,1,0
56530,0,0,0,1,1,1,0,1
56531,0,0,0,0,0,1,0,1
56532,0,0,0,0,0,0,0,0
56533,0,0,0,0,1,0,0,0
56534,0,0,0,0,0,0,0,0
56535,0,1,0,1,1,1,0,1
56536,0,0,0,0,0,1,0,1
56537,0,0,0,0,1,1,1,1
56538,0,0,0,1,0,0,0,1
56539,0,0,0,0,1,0,0,0
56540,0,0,0,0,0,0,0,1
56541,0,0,0,0,0,0,0,0
56542,0,0,0,0,0,0,0,0
56543,0,0,0,0,1,0,0,1
56544,0,0,0,0,0,0,0,1
56545,0,0,0,1,1,1,0,1
56546,0,0,0,0,0,1,0,1
56547,0,0,0,0,0,0,0,1
56548,0,0,0,0,1,1,0,0
56549,0,0,0,0,0,0,1,0
56550,0,0,0,1,1,1,0,1
56551,0,0,0,0,0,0,0,0
56552,0,0,0,0,0,0,0,0
56553,0,0,0,0,1,0,0,0
56554,0,0,0,0,1,0,1,0
56555,0,0,0,0,1,0,0,0
56556,0,0,0,0,0,0,0,0
56557,0,0,0,0,0,1,0,1
56558,0,0,0,0,1,1,0,1
56559,0,0,0,0,1,1,0,0
56560,0,0,0,0,1,1,0,1
56561,0,0,0,0,0,0,0,0
56562,0,0,0,0,0,0,0,0
56563,0,0,0,0,0,1,0,1
56564,0,0,0,0,1,0,1,0
56565,0,0,0,0,0,0,0,0
56566,0,0,0,0,0,1,0,1
56567,0,0,0,0,0,0,0,0
56568,0,0,0,0,0,0,0,0
56569,0,0,0,0,0,0,0,1
56570,0,0,0,1,0,0,1,1
56571,0,0,0,0,1,0,0,0
56572,0,0,0,0,0,0,0,1
56573,0,0,0,1,1,1,1,1
56574,0,0,0,0,1,0,0,0
56575,0,0,0,1,0,0,0,1
56576,0,0,0,1,0,0,0,0
56577,0,0,0,0,0,0,0,0
56578,0,0,0,0,0,0,0,1
56579,0,0,0,0,1,1,0,1
56580,0,0,0,0,1,0,0,1
56581,0,0,0,1,1,1,0,1
56582,0,0,0,0,0,0,0,1
56583,0,0,0,0,0,0,1,0
56584,0,0,0,1,1,1,0,1
56585,0,0,0,0,1,0,0,1
56586,0,0,0,0,1,0,1,1
56587,0,0,0,0,0,0,0,0
56588,0,0,0,0,0,0,0,1
56589,0,0,0,0,0,0,0,0
56590,0,0,0,0,1,0,0,0
56591,0,0,0,0,0,0,0,0
56592,0,0,0,0,1,1,0,1
56593,0,0,0,0,0,0,0,0
56594,0,0,0,1,1,1,0,1
56595,0,0,0,1,1,1,0,1
56596,0,0,0,0,0,0,0,0
56597,0,0,0,0,0,0,0,1
56598,0,0,0,0,1,1,0,1
56599,0,0,0,0,1,1,0,1
56600,0,0,0,0,0,0,0,0
56601,0,0,0,0,1,0,0,1
56602,0,0,0,0,0,1,0,1
56603,0,0,0,0,0,1,0,1
56604,0,0,0,0,1,0,0,0
56605,0,0,0,1,1,1,0,1
56606,0,0,0,0,0,1,0,1
56607,0,0,0,0,1,1,0,1
56608,0,0,0,0,1,0,0,1
56609,0,0,0,0,0,0,0,0
56610,0,0,0,0,0,1,0,1
56611,0,0,0,0,0,1,0,1
56612,0,0,0,0,0,1,0,1
56613,0,0,0,0,1,1,0,1
56614,0,0,0,0,0,0,0,1
56615,0,0,0,0,0,0,0,0
56616,0,0,0,0,1,0,0,0
56617,0,0,0,0,0,0,0,0
56618,0,0,0,0,0,1,0,1
56619,0,0,0,0,1,0,1,0
56620,0,0,0,0,1,0,0,0
56621,0,0,0,0,0,0,1,1
56622,0,0,0,0,1,0,0,0
56623,0,0,0,0,0,0,0,0
56624,0,0,0,1,1,1,0,1
56625,0,0,0,0,0,0,0,0
56626,0,0,0,1,0,0,0,1
56627,0,0,0,0,1,0,0,0
56628,0,0,0,0,0,0,0,0
56629,0,0,0,0,1,0,1,0
56630,0,0,0,0,1,1,0,1
56631,0,0,0,1,0,0,0,1
56632,0,0,0,0,1,0,0,0
56633,0,0,0,0,1,0,0,0
56634,0,0,0,0,0,0,0,0
56635,0,0,0,0,0,0,0,0
56636,0,0,0,1,0,1,0,1
56637,0,0,0,0,1,1,0,1
56638,0,0,0,0,0,0,0,0
56639,0,0,0,0,1,0,0,0
56640,0,0,0,0,1,1,0,1
56641,0,0,0,0,0,0,0,0
56642,0,0,0,0,1,0,0,0
56643,0,0,0,0,1,1,0,1
56644,0,0,0,0,1,0,0,0
56645,0,0,0,1,1,1,0,1
56646,0,0,0,0,1,1,0,1
56647,0,0,0,1,1,1,0,1
56648,0,0,0,0,1,0,0,0
56649,0,0,0,0,1,1,1,1
56650,0,0,0,0,1,1,0,1
56651,0,0,0,0,0,0,1,0
56652,0,0,0,0,0,0,0,0
56653,0,0,0,0,1,1,0,1
56654,0,0,0,0,1,0,0,0
56655,0,0,0,0,0,0,0,1
56656,0,0,0,0,1,0,0,0
56657,0,0,0,0,0,0,0,0
56658,0,0,0,1,1,1,0,0
56659,0,0,0,0,1,1,0,1
56660,0,0,0,0,1,0,0,0
56661,0,0,0,0,0,0,0,1
56662,0,0,0,0,0,1,0,1
56663,0,0,0,0,0,0,0,1
56664,0,0,0,1,1,1,0,1
56665,0,0,0,0,1,1,0,1
56666,0,0,0,0,0,0,0,0
56667,0,0,0,0,1,0,0,0
56668,0,0,0,0,0,1,0,0
56669,0,0,0,1,1,0,0,0
56670,0,0,0,0,1,0,0,0
56671,0,0,0,0,1,1,0,1
56672,0,0,0,0,1,1,0,1
56673,0,0,0,0,0,0,0,0
56674,0,0,0,0,1,1,0,1
56675,0,0,0,1,0,0,0,0
56676,0,0,0,0,1,0,0,0
56677,0,0,0,0,1,1,0,1
56678,0,0,0,0,1,1,0,0
56679,0,0,0,1,0,0,0,1
56680,0,0,0,0,1,0,0,0
56681,0,0,0,0,1,0,0,0
56682,0,0,0,0,0,0,0,0
56683,0,0,0,0,0,0,0,1
56684,0,0,0,0,0,0,0,0
56685,0,0,0,0,0,0,0,0
56686,0,0,0,0,1,0,0,1
56687,0,0,0,0,1,0,0,1
56688,0,0,0,0,1,0,0,0
56689,0,0,0,1,1,0,0,0
56690,0,0,0,0,1,0,0,0
56691,0,0,0,0,0,0,0,0
56692,0,0,0,0,1,1,0,1
56693,0,0,0,0,0,1,0,0
56694,0,0,0,0,0,1,0,1
56695,0,0,0,0,1,0,0,0
56696,0,0,0,0,1,0,0,0
56697,0,0,0,1,1,1,0,1
56698,0,0,0,0,0,0,0,0
56699,0,0,0,0,0,1,0,1
56700,0,0,0,0,0,0,0,0
56701,0,0,0,0,0,1,0,1
56702,0,0,0,0,1,0,1,1
56703,0,0,0,1,1,1,0,1
56704,0,0,0,0,0,1,0,1
56705,0,0,0,0,1,1,0,1
56706,0,0,0,1,1,1,0,1
56707,0,0,0,0,1,1,0,1
56708,0,0,0,0,0,0,0,0
56709,0,0,0,0,0,1,0,1
56710,0,0,0,0,0,0,0,0
56711,0,0,0,0,1,1,0,1
56712,0,0,0,0,0,0,1,1
56713,0,0,0,0,0,0,0,0
56714,0,0,0,0,0,0,0,0
56715,0,0,0,1,1,1,1,1
56716,0,0,0,0,0,1,0,1
56717,0,0,0,0,0,1,0,0
56718,0,0,0,0,1,0,0,0
56719,0,0,0,0,1,0,0,1
56720,0,0,0,0,0,0,0,0
56721,0,0,0,0,0,0,0,0
56722,0,0,0,0,0,0,1,0
56723,0,0,0,0,0,0,0,0
56724,0,0,0,0,1,0,0,1
56725,0,0,0,0,0,0,0,0
56726,0,0,0,0,1,0,0,0
56727,0,0,0,0,0,1,0,1
56728,0,0,0,0,1,0,1,0
56729,0,0,0,0,0,0,0,1
56730,0,0,0,0,1,1,0,1
56731,0,0,0,0,0,0,0,0
56732,0,0,1,0,0,1,0,1
56733,0,0,0,0,1,0,0,0
56734,0,0,0,0,1,1,0,1
56735,0,0,0,0,1,1,0,1
56736,0,0,0,0,1,0,0,0
56737,0,0,0,0,1,1,1,1
56738,0,0,0,1,1,1,0,1
56739,0,0,0,0,0,0,0,0
56740,0,0,0,1,1,1,0,1
56741,0,0,0,0,0,0,0,0
56742,0,0,0,0,1,1,0,1
56743,0,0,0,0,0,0,0,1
56744,0,0,0,0,1,1,0,0
56745,0,0,0,0,1,1,0,1
56746,0,0,0,0,0,1,0,1
56747,0,0,0,0,0,0,0,0
56748,0,0,0,0,1,0,0,1
56749,0,0,0,1,1,1,0,1
56750,0,0,0,1,1,1,0,1
56751,0,0,0,0,0,0,0,1
56752,0,0,0,0,1,1,0,1
56753,0,0,0,0,1,0,0,0
56754,0,0,0,0,1,1,0,0
56755,0,0,0,0,0,0,0,0
56756,0,0,0,0,1,0,0,1
56757,0,0,0,0,0,0,0,1
56758,0,0,0,0,1,0,0,0
56759,0,0,0,0,1,0,0,1
56760,0,0,0,0,0,1,0,1
56761,0,0,0,0,0,0,0,1
56762,0,0,0,0,1,0,0,0
56763,0,0,0,0,0,1,0,0
56764,0,0,0,0,1,0,1,1
56765,0,0,0,0,0,0,0,0
56766,0,0,0,1,1,1,0,1
56767,0,0,0,0,0,0,0,0
56768,0,0,0,1,0,0,0,0
56769,0,0,0,1,1,1,0,1
56770,0,0,0,1,1,1,0,1
56771,0,0,0,0,1,0,0,0
56772,0,0,0,0,0,0,0,0
56773,0,0,0,0,0,0,0,1
56774,0,0,0,1,0,0,0,1
56775,0,0,0,0,1,0,0,1
56776,0,0,0,0,0,0,0,0
56777,0,0,0,1,1,1,0,1
56778,0,0,0,0,1,1,0,0
56779,0,0,0,0,1,0,0,0
56780,0,0,0,1,1,1,0,1
56781,0,0,0,0,1,1,0,1
56782,0,0,0,0,0,0,0,0
56783,0,0,0,0,0,0,0,0
56784,0,0,0,0,0,0,0,0
56785,0,0,0,0,1,0,0,0
56786,0,0,0,0,0,1,0,1
56787,0,0,0,0,1,1,0,1
56788,0,0,0,0,1,1,0,1
56789,0,0,0,0,1,0,0,0
56790,0,0,0,0,0,0,0,0
56791,0,0,0,0,0,1,0,0
56792,0,0,0,1,0,0,1,1
56793,0,0,0,0,1,0,0,0
56794,0,0,0,0,1,0,1,0
56795,0,0,0,0,0,0,0,0
56796,0,0,0,1,0,0,0,1
56797,0,0,0,0,0,0,0,0
56798,0,0,0,0,0,1,0,1
56799,0,0,0,0,0,1,0,1
56800,0,0,0,0,1,1,0,1
56801,0,0,0,0,0,0,0,0
56802,0,0,0,0,0,0,0,0
56803,0,0,0,0,0,0,0,0
56804,0,0,0,1,1,1,0,1
56805,0,0,0,0,0,0,0,0
56806,0,0,0,0,0,1,1,0
56807,0,0,0,0,1,1,0,1
56808,0,0,0,0,1,0,0,1
56809,0,0,0,0,1,0,0,0
56810,0,0,0,0,1,1,0,1
56811,0,0,0,1,0,1,1,1
56812,0,0,0,0,0,1,0,1
56813,0,0,0,0,1,0,0,1
56814,0,0,0,0,1,0,0,1
56815,0,0,0,0,1,0,0,0
56816,0,0,0,0,0,0,0,0
56817,0,0,0,0,0,0,0,0
56818,0,0,0,0,0,0,0,0
56819,0,0,0,0,1,1,0,0
56820,0,0,0,1,0,0,1,1
56821,0,0,0,0,1,0,0,1
56822,0,0,0,0,1,0,0,0
56823,0,0,0,0,0,0,0,0
56824,0,0,0,0,0,0,0,0
56825,0,0,0,0,1,1,0,1
56826,0,0,0,0,1,0,0,0
56827,0,0,0,0,0,0,0,0
56828,0,0,0,1,1,1,0,1
56829,0,0,0,1,1,1,0,1
56830,0,0,0,1,1,1,0,1
56831,0,0,0,1,1,1,0,1
56832,0,0,0,1,1,1,0,1
56833,0,0,0,1,1,1,0,1
56834,0,0,0,0,1,1,0,0
56835,0,0,0,0,1,0,0,0
56836,0,0,0,0,0,0,0,0
56837,0,0,0,1,0,0,0,1
56838,0,0,0,0,1,1,0,1
56839,0,0,0,1,1,1,0,1
56840,0,0,0,0,1,0,0,0
56841,0,0,0,1,1,1,0,1
56842,0,0,0,0,0,0,0,1
56843,0,0,0,0,0,0,0,0
56844,0,0,0,0,0,0,0,0
56845,0,0,0,0,1,0,0,0
56846,0,0,0,1,0,0,0,1
56847,0,0,0,0,1,1,0,1
56848,0,0,0,0,1,1,0,1
56849,0,0,0,0,1,0,0,0
56850,0,0,0,0,1,0,0,0
56851,0,0,0,0,1,0,0,0
56852,0,0,0,0,1,0,1,1
56853,0,0,0,0,0,0,0,1
56854,0,0,0,0,0,0,0,0
56855,0,0,0,0,0,0,0,0
56856,0,0,0,0,0,0,0,0
56857,0,0,0,1,1,1,0,1
56858,0,0,0,0,1,0,0,0
56859,0,0,0,0,1,0,0,0
56860,0,0,0,0,0,0,0,0
56861,0,0,0,0,0,0,0,0
56862,0,0,0,0,0,0,0,0
56863,0,0,0,0,0,0,0,0
56864,0,0,0,0,1,0,0,1
56865,0,0,0,0,1,1,0,1
56866,0,0,0,1,0,0,0,0
56867,0,0,0,0,0,0,0,1
56868,0,0,0,1,1,1,0,1
56869,0,0,0,0,1,0,0,1
56870,0,0,0,0,1,1,0,1
56871,0,0,0,0,0,1,0,1
56872,0,0,0,0,0,0,0,1
56873,0,0,0,0,0,1,0,1
56874,0,0,0,1,1,1,0,1
56875,0,0,0,0,1,1,0,1
56876,0,0,0,0,0,0,0,0
56877,0,0,0,1,0,0,1,1
56878,0,0,0,0,1,0,0,0
56879,0,0,0,0,1,1,0,1
56880,0,0,0,0,0,0,0,0
56881,0,0,0,0,0,0,0,0
56882,0,0,0,0,0,0,0,1
56883,0,0,0,0,1,1,0,1
56884,0,0,0,0,0,0,0,0
56885,0,0,0,0,0,0,0,1
56886,0,0,0,0,1,1,0,1
56887,0,0,0,0,0,0,0,1
56888,0,0,0,0,1,0,0,1
56889,0,0,0,0,0,0,0,0
56890,0,0,0,0,1,1,0,1
56891,0,0,0,0,1,0,0,0
56892,0,0,0,0,1,1,0,0
56893,0,0,0,0,1,0,0,1
56894,0,0,0,0,0,0,0,0
56895,0,0,0,0,1,1,0,1
56896,0,0,0,0,0,0,0,0
56897,0,0,0,0,1,0,0,1
56898,0,0,0,1,1,1,0,1
56899,0,0,0,1,1,0,0,1
56900,0,0,0,0,0,0,1,0
